System,3wrobotNI
Controller,lqr
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,10
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[10, 10, 10, 10, 5]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quadratic
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,204.649,20.4649,0.0,0.0
0.0011,-3.0,-3.0,1.57,204.649,40.9298,0.0,0.0
0.0111,-3.0,-3.0,1.57,204.649,61.3947,0.0,0.0
0.0611,-3.0,-3.0,1.57,204.649,81.8596,0.0,0.0
0.1111,-3.0,-3.0,1.57,2710.0956611760553,352.8691661176055,14.999999999999861,7.147680199562616
0.16110000000000002,-3.0062008533606512,-2.8990495440982724,1.6990572916666666,2708.7319362785393,623.7423597454595,14.999999999999861,7.147680199562616
0.2111,-3.0279565112443665,-2.791316666212927,1.8410572916666665,2608.3782940425176,884.5801891497113,15.139782556221702,4.748758203638644
0.2611,-3.0647399056616047,-2.687747059075708,1.9830572916666664,2610.374992529447,1145.6176884026559,15.139782556221702,4.748758203638644
0.3111,-3.115810581713803,-2.590425593432288,2.1250572916666663,2663.419869050232,1411.9596753076792,15.579052908568896,2.32406908156357
0.3611,-3.1792408237823824,-2.5005809499083,2.2436119934200107,2668.018101555957,1678.7614854632748,15.579052908568896,2.32406908156357
0.41109999999999997,-3.252630342972495,-2.418725169230816,2.3598154474981894,2865.3117895983496,1965.2926644231097,16.263151714862364,0.29158436397472487
0.46109999999999995,-3.332483496927787,-2.3421505651998666,2.3836572913630207,2868.0555203131808,2252.098216454428,16.263151714862364,0.29158436397472487
0.5111,-3.4129201246030134,-2.2671190078065124,2.398236509561757,3139.568306995828,2566.055047154011,17.06460062301496,-0.6585522732591664
0.5611,-3.49309650629915,-2.191610229144449,2.3696389456778593,3140.375073029932,2880.092554457004,17.06460062301496,-0.6585522732591664
0.6111000000000001,-3.570639544412386,-2.1135975121253163,2.336711332014901,3420.3909722088083,3222.131651677885,17.853197722061832,-1.1184339670238514
0.6611000000000001,-3.6448281273485854,-2.03235613373714,2.282885448674355,3419.8892567634966,3564.120577354235,17.853197722061832,-1.1184339670238514
0.7111000000000002,-3.7143388149638334,-1.9471205112586802,2.2269637503231623,3684.374829261592,3932.5580602803943,18.571694074819078,-1.4019297090257545
0.7611000000000002,-3.7784625039097817,-1.8577562958549472,2.158159237654435,3682.7621290650864,4300.834273186903,18.571694074819078,-1.4019297090257545
0.8111000000000003,-3.83616319437583,-1.7641311033698097,2.088062752203147,3914.07759542713,4692.242032729617,19.180815971879067,-1.6221871252867823
0.8611000000000003,-3.8867254212908957,-1.666465856789739,2.007957173226456,3911.3508184368065,5083.377114573297,19.180815971879067,-1.6221871252867823
0.9111000000000004,-3.92920569439356,-1.565032162677677,1.9268478169621168,4092.077383521986,5492.584852925495,19.64602847196773,-1.811396180867124
0.9611000000000004,-3.9629228337415343,-1.4603606734276295,1.8371402887710147,4088.195079067063,5901.404360832202,19.64602847196773,-1.811396180867124
1.0111000000000003,-3.9870335245644966,-1.353074115082365,1.7465704797276587,4201.282585483878,6321.5326193805895,19.93516762282242,-1.9695664857005009
1.0611000000000004,-4.00098868441079,-1.2440037584260852,1.648812983654765,4196.245442796545,6741.157163660244,19.93516762282242,-1.9695664857005009
1.1111000000000004,-4.004152493129419,-1.1340937285010548,1.5503346593697398,4227.233974340919,7163.8805610943355,20.02076246564704,-2.0830383572693103
1.1611000000000005,-3.996240460210101,-1.024426447071835,1.4466998659209758,4221.127819681251,7585.993343062461,20.02076246564704,-2.0830383572693103
1.2111000000000005,-3.976970294417957,-0.916177998372763,1.3425479480575102,4161.411709326873,8002.134513995148,19.884851472089743,-2.133421208012679
1.2611000000000006,-3.9464423823314467,-0.8105528733316897,1.2361064970027118,4154.424238019292,8417.576937797077,19.884851472089743,-2.133421208012679
