System,3wrobotNI
Controller,lqr
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,10
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[10, 10, 10, 10, 5]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quadratic
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,204.649,20.4649,0.0,0.0
0.0011,-3.0,-3.0,1.57,204.649,40.9298,0.0,0.0
0.0111,-3.0,-3.0,1.57,204.649,61.3947,0.0,0.0
0.0611,-3.0,-3.0,1.57,204.649,81.8596,0.0,0.0
0.1111,-3.0,-3.0,1.57,10361.75411727399,1118.035011727399,27.48239349298855,22.822294346710173
0.16110000000000002,-3.0062008533606512,-2.8990495440982724,1.6990572916666666,10360.390392376472,2154.0740509650464,27.48239349298855,22.822294346710173
0.2111,-3.0279565112443665,-2.791316666212927,1.8410572916666665,9515.278063425885,3105.601857307635,27.73849744055816,17.9863339659016
0.2611,-3.0647399056616047,-2.687747059075708,1.9830572916666664,9517.274761912815,4057.3293334989166,27.73849744055816,17.9863339659016
0.3111,-3.115810581713803,-2.590425593432288,2.1250572916666663,9219.050482650267,4979.234381763943,28.54331081875875,13.13392606494051
0.3611,-3.1801404795153827,-2.501311364062056,2.2670572916666663,9224.800002090697,5901.714381973013,28.54331081875875,13.13392606494051
0.41109999999999997,-3.2564346291837127,-2.4221982529249098,2.409057291666666,9498.324507382938,6851.546832711307,29.831539287806997,8.676029800913513
0.46109999999999995,-3.343157218764822,-2.3546788180653193,2.551057291666666,9507.865886641328,7802.33342137544,29.831539287806997,8.676029800913513
0.5111,-3.4385625103438504,-2.300112235195099,2.693057291666666,10280.176253036721,8830.351046679112,31.499975986502708,4.775427131721174
0.5611,-3.5407299819945925,-2.259596937295333,2.835057291666666,10293.30936266899,9859.681982946011,31.499975986502708,4.775427131721174
0.6111000000000001,-3.647602988155753,-2.2339485030061095,2.9770572916666658,11449.19164839537,11004.601147785548,33.41495354223238,1.5502522496915814
0.6611000000000001,-3.757044593850044,-2.2207912991234777,3.0604476608258278,11461.7439920748,12150.775546993029,33.41495354223238,1.5502522496915814
0.7111000000000002,-3.866918273801023,-2.2161311066664187,3.137960273310407,12845.756482143843,13435.351195207413,35.424056535275874,-0.039448825023632485
0.7611000000000002,-3.9773089703027504,-2.2164607802604586,3.1432325635195157,12854.761555033721,14720.827350710786,35.424056535275874,-0.039448825023632485
0.8111000000000003,-4.0873089289691515,-2.216532686067136,3.141260122268334,14334.67653313206,16154.295004023992,37.443010771111894,-0.06278730153031004
0.8611000000000003,-4.197308791439656,-2.216335142242452,3.138227117436315,14343.59038722266,17588.654042746257,37.443010771111894,-0.06278730153031004
0.9111000000000004,-4.307307406670276,-2.21579227061303,3.1350877523597993,15902.54736642874,19178.90877938913,39.45837234845881,-0.019002957339268812
0.9611000000000004,-4.417304866059279,-2.215002527900142,3.1339380664659235,15912.037152285717,20770.1124946177,39.45837234845881,-0.019002957339268812
1.0111000000000003,-4.5273012269153,-2.2141082750679497,3.13298791859896,17552.816409402647,22525.394135557966,41.47369125979199,-0.02140451719270195
1.0611000000000004,-4.637296639074029,-2.213104109690589,3.131928637348032,17562.78622697762,24281.67275825573,41.47369125979199,-0.02140451719270195
1.1111000000000004,-4.747290912651251,-2.2119822249856527,3.130858411488397,19285.230394696253,26210.195797725355,43.488972295723414,-0.028891716651231202
1.1611000000000005,-4.8572837359884895,-2.210725786813584,3.1294479470075345,19295.650869532546,28139.76088467861,43.488972295723414,-0.028891716651231202
1.2111000000000005,-4.967274620768095,-2.2093104560461843,3.128003361174973,21099.72038644183,30249.732923322794,45.50419857189469,-0.03677218831267833
1.2611000000000006,-5.077263094963007,-2.207718516517837,3.1262006653671714,21110.585159511305,32360.791439273926,45.50419857189469,-0.03677218831267833
