System,3wrobotNI
Controller,MPC
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,15
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[105, 105, 10, 10, 5]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quadratic
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,1915.5362799999998,191.553628,-0.22000000000000003,-0.284
0.0011,-3.0000001847690716,-3.0001999478407635,1.5697418854166667,1915.654263610324,383.11905436103245,-0.22000000000000003,-0.284
0.009625025278351221,-3.00000443277506,-3.0020754481330694,1.567320778237615,1916.7630014790582,574.7953545089383,-0.22000000000000003,-0.284
0.05962502527835122,-3.0001207606633944,-3.0130747405936202,1.553120778237615,1923.34023846945,767.1293783558833,-0.22000000000000003,-0.284
0.10962502527835122,-3.0003932615277176,-3.0240712723236376,1.538920778237615,1930.0435639278885,960.1337347486722,-0.22000000000000003,-0.284
0.1596250252783512,-3.0008218804218783,-3.035062826019722,1.524720778237615,1936.8715376859743,1153.8208885172696,-0.22000000000000003,-0.284
0.2096250252783512,-3.001406530920615,-3.046047185382227,1.510520778237615,1943.8226952548055,1348.2031580427501,-0.22000000000000003,-0.284
0.2596250252783512,-3.0021470951369813,-3.057022135562149,1.4963207782376151,1950.8955481202759,1543.2927128547776,-0.22000000000000003,-0.284
0.3096250252783512,-3.0030434237461185,-3.0679854636077186,1.4821207782376151,1958.0885840432097,1739.1015712590986,-0.22000000000000003,-0.284
0.35962502527835116,-3.004095336015363,-3.0789349589106147,1.4679207782376151,1965.4002673642897,1935.6415979955275,-0.22000000000000003,-0.284
0.40962502527835115,-3.0053026198406885,-3.0898684136517036,1.4537207782376151,1972.8290393136967,2132.9245019268974,-0.22000000000000003,-0.284
0.45962502527835114,-3.006665031789475,-3.100783623246216,1.4395207782376152,1980.3733183254194,2330.9618337594393,-0.22000000000000003,-0.284
0.5096250252783512,-3.0081822971495935,-3.111678386788272,1.4253207782376152,1988.0315003561532,2529.764983795055,-0.22000000000000003,-0.284
0.5596250252783512,-3.0098541099847975,-3.122550507494665,1.4111207782376152,1995.801959208734,2729.345179715928,-0.22000000000000003,-0.284
0.6096250252783513,-3.0116801331964114,-3.1333977931478123,1.3969207782376152,2003.6830468600408,2929.7134844019324,-0.22000000000000003,-0.284
0.6596250252783513,-3.0136599985913013,-3.144218056537788,1.3827207782376152,2011.673093793297,3130.880793781262,-0.22000000000000003,-0.284
0.7096250252783514,-3.015793306956118,-3.1550091159033435,1.3685207782376152,2019.770409334705,3332.8578347147327,-0.22000000000000003,-0.284
0.7596250252783514,-3.01807962813779,-3.16576879537183,1.3543207782376152,2027.973281994348,3535.6551629141677,-0.22000000000000003,-0.284
0.8096250252783515,-3.0205185011302613,-3.176494925397936,1.3401207782376152,2036.2799798112908,3739.283160895297,-0.22000000000000003,-0.284
0.8596250252783515,-3.023109434167445,-3.1871853432011448,1.3259207782376152,2044.6887507028052,3943.7520359655773,-0.22000000000000003,-0.284
0.9096250252783515,-3.0258519048223818,-3.197837893201832,1.3117207782376152,2053.1978228176536,4149.071818247343,-0.22000000000000003,-0.284
0.9596250252783516,-3.0287453601125813,-3.2084504274559085,1.2975207782376152,2061.80540489336,4355.252358736679,-0.22000000000000003,-0.284
1.0096250252783516,-3.0317892166115223,-3.219020806087925,1.2833207782376153,2070.5096866173944,4562.303327398418,-0.22000000000000003,-0.284
1.0596250252783517,-3.034982860566293,-3.2295468977225483,1.2691207782376153,2079.308838992197,4770.2342112976385,-0.22000000000000003,-0.284
1.1096250252783517,-3.038325648021348,-3.2400265799143257,1.2549207782376153,2088.20101470397,4979.054312768036,-0.22000000000000003,-0.284
1.1596250252783518,-3.0418169049483503,-3.2504577395756478,1.2407207782376153,2097.1843484951683,5188.772747617552,-0.22000000000000003,-0.284
1.2096250252783518,-3.0454559273820823,-3.260838273402823,1.2265207782376153,2106.2569575405996,5399.398443371612,-0.22000000000000003,-0.284
1.2596250252783519,-3.0492419815623903,-3.271166088300182,1.2123207782376153,2115.4169418270694,5610.940137554319,-0.22000000000000003,-0.284
1.309625025278352,-3.053174304082137,-3.281439101802121,1.1981207782376153,2124.6623845364993,5823.406376007969,-0.22000000000000003,-0.284
1.359625025278352,-3.0572521020411334,-3.2916552424930052,1.1839207782376153,2133.991352432422,6036.805511251211,-0.22000000000000003,-0.284
1.409625025278352,-3.0614745532060152,-3.3018124504248396,1.1697207782376153,2143.4018962497958,6251.145700876191,-0.22000000000000003,-0.284
1.459625025278352,-3.0658408061760363,-3.3119086775326316,1.1555207782376153,2152.892051088046,6466.434905984996,-0.22000000000000003,-0.284
1.509625025278352,-3.070349980554741,-3.3219418880473555,1.1413207782376154,2162.4598368072625,6682.680889665722,-0.22000000000000003,-0.284
1.5596250252783521,-3.0750011671274864,-3.331910058906437,1.1271207782376154,2172.1032584274662,6899.891215508469,-0.22000000000000003,-0.284
1.6096250252783522,-3.0797934280447707,-3.341811180161679,1.1129207782376154,2181.8203065308726,7118.073246161556,-0.22000000000000003,-0.284
1.6596250252783522,-3.0847257970113398,-3.3516432553845386,1.0987207782376154,2191.6089576670615,7337.234141928262,-0.22000000000000003,-0.284
1.7096250252783523,-3.0897972794810267,-3.36140430206868,1.0845207782376154,2201.4671747609805,7557.38085940436,-0.22000000000000003,-0.284
1.7596250252783523,-3.09500685285729,-3.371092352029723,1.0703207782376154,2211.392907523694,7778.52015015673,-0.22000000000000003,-0.284
1.8096250252783523,-3.1003534666994046,-3.3807054518020982,1.0561207782376154,2221.384092865794,8000.658559443309,-0.22000000000000003,-0.284
1.8596250252783524,-3.1058360429342713,-3.390241663032939,1.0419207782376154,2231.438655313398,8223.802424974649,-0.22000000000000003,-0.284
1.9096250252783524,-3.1114534760737937,-3.3996990628729225,1.0277207782376154,2241.554507426639,8447.957875717313,-0.22000000000000003,-0.284
1.9596250252783525,-3.117204633437787,-3.409075744363989,1.0135207782376154,2251.7295502205675,8673.13083073937,-0.22000000000000003,-0.284
2.0096250252783525,-3.1230883553823667,-3.4183698168238537,0.9993207782376154,2261.9616735883887,8899.32699809821,-0.22000000000000003,-0.284
2.0596250252783523,-3.1291034555337744,-3.4275794062272347,0.9851207782376155,2272.2487567269322,9126.551873770903,-0.22000000000000003,-0.284
2.109625025278352,-3.135248721027596,-3.436702655583729,0.9709207782376155,2282.588668564286,9354.810740627332,-0.22000000000000003,-0.284
2.159625025278352,-3.1415229127533193,-3.445737725312248,0.9567207782376155,2292.9792681894987,9584.108667446282,-0.22000000000000003,-0.284
2.209625025278352,-3.1479247656041824,-3.454682793611944,0.9425207782376155,2303.4184052842666,9814.450507974709,-0.22000000000000003,-0.284
2.2596250252783516,-3.154452988732267,-3.4635360568295535,0.9283207782376155,2313.903920556513,10045.84090003036,-0.22000000000000003,-0.284
2.3096250252783515,-3.1611062658087814,-3.472295729823077,0.9141207782376155,2324.4336461757844,10278.284264647938,-0.22000000000000003,-0.284
2.3596250252783513,-3.167883255289478,-3.480960046321732,0.8999207782376155,2335.0054062103613,10511.784805268975,-0.22000000000000003,-0.284
2.409625025278351,-3.1747825906851594,-3.4895272592820956,0.8857207782376155,2345.617017066009,10746.346506975577,-0.22000000000000003,-0.284
2.459625025278351,-3.181802880837213,-3.497995641240375,0.8715207782376155,2356.266287926267,10981.973135768203,-0.22000000000000003,-0.284
2.5096250252783507,-3.1889427101981194,-3.506363484660724,0.8573207782376155,2366.9510211942006,11218.668237887623,-0.22000000000000003,-0.284
2.5596250252783506,-3.1962006391168765,-3.5146291022795473,0.8431207782376156,2377.669012935514,11456.435139181174,-0.22000000000000003,-0.284
